Day,Month,Term Used,Title,URL,Year,barbarian,barbaric,extremis,fanatic,fundamentalis,jihad,militant,murder,radical,refugee,terror,terrorism,terrorist,violence,violent
5,May,True,FAST TAKES,https://link.galegroup.com/apps/doc/A537596991/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1c02c82d,2018,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
4,May,False,"Amid 'payday,' it's pray day at White House",https://link.galegroup.com/apps/doc/A537278888/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9a4d984f,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,Apr.,True,PostScript; Image You've come a long way Barbie How an American doll played catch up with women's changing roles in society,https://link.galegroup.com/apps/doc/A536768973/SPN.SP01?u=nypl&sid=SPN.SP01&xid=54de2bb8,2018,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29,Apr.,True,PostScript; Culture Club Munch ado about nothing Extremists are trying to convince us that every food we eat is evil,https://link.galegroup.com/apps/doc/A536768976/SPN.SP01?u=nypl&sid=SPN.SP01&xid=54092873,2018,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
26,Apr.,False,A CHANCE TO SAY GOODBYE Memorial at St. Patrick's showed how beloved Met's greatness transcended baseball,https://link.galegroup.com/apps/doc/A536256642/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7cdafb79,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Apr.,False,New Nets owner has eyes on global brand,https://link.galegroup.com/apps/doc/A535814391/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4a146198,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Apr.,False,Fashionable celebration,https://link.galegroup.com/apps/doc/A535244722/SPN.SP01?u=nypl&sid=SPN.SP01&xid=aafd7ac7,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Apr.,False,Fast Takes,https://link.galegroup.com/apps/doc/A534989080/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c5ce762d,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,Apr.,False,STEP INTO THE PAST Shoe guru Stuart Weitzman's personal collection of throwback footwear is a window into women's history,https://link.galegroup.com/apps/doc/A534863054/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9f3bb8a3,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,Apr.,False,Taste of bias,https://link.galegroup.com/apps/doc/A534847463/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a12fd4ff,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Apr.,False,Fast Takes,https://link.galegroup.com/apps/doc/A534038634/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4e4c49de,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Apr.,False,'Cruise' control,https://link.galegroup.com/apps/doc/A534038659/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fb5fdb60,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Apr.,False,Media City NBA coach challenges glass ceiling,https://link.galegroup.com/apps/doc/A533917581/SPN.SP01?u=nypl&sid=SPN.SP01&xid=23377659,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Apr.,False,B'klyn 'folk' hero Baez bid to save 'landmark' bldg,https://link.galegroup.com/apps/doc/A533927367/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dca590be,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Apr.,False,"Bloody sib rivalry Only-child wannabe, 11, stabs bro: cops",https://link.galegroup.com/apps/doc/A533248748/SPN.SP01?u=nypl&sid=SPN.SP01&xid=502095c5,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Apr.,False,Hands off Cosmo: ASME,https://link.galegroup.com/apps/doc/A532888110/SPN.SP01?u=nypl&sid=SPN.SP01&xid=62de9158,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Apr.,False,Dolan mourns firefighter,https://link.galegroup.com/apps/doc/A532888158/SPN.SP01?u=nypl&sid=SPN.SP01&xid=34e3df6e,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Apr.,True,PostScript; Cover Story Barr-ing prejudice Roseanne may be one of the only people in Hollywood who actually believes in diversity,https://link.galegroup.com/apps/doc/A532890310/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4ec939d3,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,Mar.,False,Snow bunnies? NYC in for chilly Easter Sunday,https://link.galegroup.com/apps/doc/A532885467/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3d0f70b0,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Mar.,False,Mother jumps through hoops to get to game,https://link.galegroup.com/apps/doc/A532784310/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b89ae1bf,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,Mar.,False,Hearst scion sees 'Christ' in Cosmo move,https://link.galegroup.com/apps/doc/A532681680/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0e491b67,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Mar.,False,'Aisle miss my Cosmo' Walmart limits display of 'exploitative' pub,https://link.galegroup.com/apps/doc/A532558447/SPN.SP01?u=nypl&sid=SPN.SP01&xid=452d4ee7,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,Mar.,True,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A532407819/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b00228ec,2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25,Mar.,True,"'Help us, save us! God, let us live!' Heartbreaking diary of Polish 'Anne Frank'",https://link.galegroup.com/apps/doc/A532299380/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fd4d7fcf,2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,Mar.,False,The odd couple Alt-right icon Bannon kicking tires on Newsweek,https://link.galegroup.com/apps/doc/A531989151/SPN.SP01?u=nypl&sid=SPN.SP01&xid=061c5c4b,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Mar.,False,"HEY, CUO: FIX, NOT PIX DeB: Pay NYCHA money, not visits",https://link.galegroup.com/apps/doc/A531870449/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d830dbe9,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,Mar.,False,Syracuse Surprise,https://link.galegroup.com/apps/doc/A531607478/SPN.SP01?u=nypl&sid=SPN.SP01&xid=27b0f269,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Mar.,True,SEX GURU'S CHARM OFFENSIVE How a cult leader totally took over an Oregon town and destroyed lives,https://link.galegroup.com/apps/doc/A531496223/SPN.SP01?u=nypl&sid=SPN.SP01&xid=866ad01f,2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17,Mar.,True,Probe gets wider New Newsweek raid,https://link.galegroup.com/apps/doc/A531461246/SPN.SP01?u=nypl&sid=SPN.SP01&xid=181ca89e,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
16,Mar.,False,Hot Ticket Keepin' the faith Director brothers carve niche in religion-based movies,https://link.galegroup.com/apps/doc/A531180549/SPN.SP01?u=nypl&sid=SPN.SP01&xid=81edb12a,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Mar.,True,'My childhood was taken away' Growing up in the apocalyptic sex cult that counted Rose McGowan as a member,https://link.galegroup.com/apps/doc/A530727745/SPN.SP01?u=nypl&sid=SPN.SP01&xid=11ebf952,2018,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
9,Mar.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A530369591/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6747efc5,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Mar.,False,FAST TAKES,https://link.galegroup.com/apps/doc/A529972271/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5a87bb6b,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Mar.,False,READY FOR ACC-TION! Cavaliers the team to beat at Barclays,https://link.galegroup.com/apps/doc/A529972356/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3024cbd1,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Mar.,True,POSTSCRIPT - OPINIONS & IDEAS; Culture Club Bad faith Legendary pastor Billy Graham had too much influence on the White House,https://link.galegroup.com/apps/doc/A529897782/SPN.SP01?u=nypl&sid=SPN.SP01&xid=77609440,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4,Mar.,True,"MY LIFE WITH JOHNNY FOOTBALL Manziel ex reveals what it was like inside the NFL star's violent, scary downward spiral",https://link.galegroup.com/apps/doc/A529897824/SPN.SP01?u=nypl&sid=SPN.SP01&xid=034d2308,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,Mar.,False,FAST TAKES,https://link.galegroup.com/apps/doc/A529495973/SPN.SP01?u=nypl&sid=SPN.SP01&xid=91740c1a,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Feb.,False,"Whoa, Daddy! It's Puff's model son Runway star Christian Combs already lives the high life - as rap mogul's kid",https://link.galegroup.com/apps/doc/A528950054/SPN.SP01?u=nypl&sid=SPN.SP01&xid=96fe9206,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Feb.,False,Counterpunched Newsweek staffers publish story slamming owners,https://link.galegroup.com/apps/doc/A528488316/SPN.SP01?u=nypl&sid=SPN.SP01&xid=626c11bb,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Feb.,False,"Obituary FARM BOY WHO MADE THE WORLD HIS FLOCK Godspeed to the Rev. Billy Graham, now heaven-bound at 99",https://link.galegroup.com/apps/doc/A528488327/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6575efd8,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Feb.,True,Feds: Bx. bomb bros studied Vegas killer,https://link.galegroup.com/apps/doc/A528488328/SPN.SP01?u=nypl&sid=SPN.SP01&xid=79c8357c,2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18,Feb.,False,PostScript; Books BUZZ BOOK: A crime seen through a new lens,https://link.galegroup.com/apps/doc/A528112829/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2829a4d6,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Feb.,False,ROCK STAR OR MAN OF THE CLOTH? He's the pastor who transformed Bieber. But some wonder if Carl Lentz is fame-obsessed,https://link.galegroup.com/apps/doc/A528112901/SPN.SP01?u=nypl&sid=SPN.SP01&xid=628a2305,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Feb.,False,Coming in strong Remaining 2018 St. John's recruits having good years,https://link.galegroup.com/apps/doc/A528113299/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7ee0241a,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,Feb.,True,"He's in, we're out 5 female reporters quit Newsweek over 'sex' exec",https://link.galegroup.com/apps/doc/A527337825/SPN.SP01?u=nypl&sid=SPN.SP01&xid=01ea1bb1,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11,Feb.,False,"STRIKING IT RICH Sumptuous velvet, high-shine metallics - and a wild dose of nature - dominate",https://link.galegroup.com/apps/doc/A527214615/SPN.SP01?u=nypl&sid=SPN.SP01&xid=836f31da,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Feb.,False,AROUND THE AL EAST,https://link.galegroup.com/apps/doc/A527214623/SPN.SP01?u=nypl&sid=SPN.SP01&xid=599ccfce,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Feb.,True,THE WRONG TRACK Clint Eastwood cast the real-life pals who stopped a terrorist on a train - but that doesn't mean they can act,https://link.galegroup.com/apps/doc/A526883424/SPN.SP01?u=nypl&sid=SPN.SP01&xid=94779fb4,2018,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
7,Feb.,False,Red scare for shoe designer,https://link.galegroup.com/apps/doc/A526619013/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e76108eb,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Feb.,True,Newsroom chaos Newsweek fires 3 who probed company finances,https://link.galegroup.com/apps/doc/A526446747/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d832f9de,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4,Feb.,False,PostScript; Books REQUIRED READING,https://link.galegroup.com/apps/doc/A526324567/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7cec48f9,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Feb.,True,"Urge to purge 'Time' Whoa, Meredith replaces signage - and fast",https://link.galegroup.com/apps/doc/A526003023/SPN.SP01?u=nypl&sid=SPN.SP01&xid=958bfde2,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26,Jan.,True,$mack at Palestinians Don: No dough for diss of veep,https://link.galegroup.com/apps/doc/A525040377/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d4315397,2018,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
26,Jan.,False,Uncle seeks to adopt 13 'hell-house' sibs,https://link.galegroup.com/apps/doc/A525040383/SPN.SP01?u=nypl&sid=SPN.SP01&xid=184838ea,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Jan.,False,Kin: I'll take tortured 13,https://link.galegroup.com/apps/doc/A525040420/SPN.SP01?u=nypl&sid=SPN.SP01&xid=49693a24,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Jan.,False,"Obituary Dr. Wyatt Tee Walker, 1929-2018",https://link.galegroup.com/apps/doc/A524747152/SPN.SP01?u=nypl&sid=SPN.SP01&xid=34fb82c6,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Jan.,False,"DRAWN TOGETHER Beasley, KD talk team-up, but Knicks forward says he doesn't want to move",https://link.galegroup.com/apps/doc/A524747170/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6afbd884,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Jan.,False,"DRESS UP YOUR DO Red-carpet-inspired hair accessories for every length, whether you're feeling darling or daring",https://link.galegroup.com/apps/doc/A524252835/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a7ecbab4,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,Jan.,True,DA eyes Newsweek $ trail: source,https://link.galegroup.com/apps/doc/A524182956/SPN.SP01?u=nypl&sid=SPN.SP01&xid=35433f42,2018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
17,Jan.,False,Calif. clan's 'torture cult' Kids marched in circles for hours: witness,https://link.galegroup.com/apps/doc/A523430098/SPN.SP01?u=nypl&sid=SPN.SP01&xid=07e0d755,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Jan.,False,Yelich may be next Marlin to jump ship,https://link.galegroup.com/apps/doc/A523430127/SPN.SP01?u=nypl&sid=SPN.SP01&xid=228dbdb9,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,Jan.,False,FAST TAKES,https://link.galegroup.com/apps/doc/A523240247/SPN.SP01?u=nypl&sid=SPN.SP01&xid=161ef388,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Jan.,True,"Puzzling tale of taliban's hostage After 5 yrs. in captivity, freed backpacker faces charges at home",https://link.galegroup.com/apps/doc/A521925293/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b7eecdb1,2018,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True
5,Jan.,True,COMING ATTRACTIONS Meet the rising stars poised to dominate Hollywood in 2018,https://link.galegroup.com/apps/doc/A521501655/SPN.SP01?u=nypl&sid=SPN.SP01&xid=dc9c9cca,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,Dec.,False,Pontiff in Don tiff Calls for 2-state solution in jab at Jerusalem move,https://link.galegroup.com/apps/doc/A520340145/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f9c901b2,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Dec.,False,Charities cash in on Ex-pols,https://link.galegroup.com/apps/doc/A520258455/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e03c2fbe,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
